Yield,Clusters,Long,Lat,Intercrop,Fert,Manure,Labour,Pest,Residue,Rotation,Fallow,Femhead,Mindis,Erosion,Hhsize,Headage,Meanedu,Educmax,Landsize,Nplots,FempltsF,TLU,CropD,LvstD,Ncrop,FertHa,Totincome,MaizeA,octEVI,novEVI,decEVI,janEVI,febEVI,marEVI,aprEVI,seasEVI,octprec,novprec,decprec,janprec,febprec,marprec,aprprec,seasprec,pdsi,lst,Maxtemp,Mintemp,Soilmoist,Silt,Sand,Clay,CEC,Orgcab,Soilbulk,DEM,MarketAccess,LivDens
960.9638672,3,34.5906419,-14.43304392,0,0,0,0,0,1,0,0,1,1,1,1,65,0,0,0.242816687,2,100,0,2,0,2,0,1.799999952,0.218535013,0.15083486,0.14646641,0.195462343,0.369142763,0.566799363,0.464147717,0.348304201,0.312222395,2,9,198,258,230,119,27,843,-2.069999933,36.74736293,29.10000038,21.20000076,1523.199951,23.79899959,20.0162214,16.75148923,23.75965629,20.0162214,138.2455368,555.2747123,17,906.1791613
988.4200439,6,34.07002952,-14.31567744,0,0,0,0,0,1,1,0,1,0,0,2,57,7.5,8,0.607041657,1,100,0.059999999,3,1,3,0,357.7399902,0.303520828,0.181999996,0.239800006,0.216949999,0.319700003,0.627950013,0.536849976,0.362699986,0.310600013,1,16,204,247,231,126,53,878,-3.380000114,32.34999847,25.60000038,17.10000038,967.2000122,15.75752884,24.02654733,21.74838715,24.08651721,24.02654733,132.484888,1259.731713,10,2574.428178
1029.604126,6,34.06914909,-14.31408378,1,0,1,0,0,1,1,0,1,1,1,2,59,4,4,0.202347234,1,100,0,3,0,3,0,62.39699936,0.145690009,0.154100001,0.207499996,0.237550005,0.338,0.582400024,0.534099996,0.341899991,0.310200006,1,16,204,247,231,126,53,878,-3.380000114,32.34999847,25.60000038,17.10000038,967.2000122,13.68085161,24.77113782,21.61016223,24.58651722,24.77113782,132.2888562,1251.500346,10,2573.151053
1099.838623,6,34.1002701,-14.20660149,1,0,1,0,0,1,1,0,1,1,0,3,48,6.5,8,1.011736155,3,100,0.039999999,4,1,5,0,208.8056335,0.505868085,0.163299993,0.250200003,0.204099998,0.4384,0.371499985,0.420450002,0.329549998,0.290399998,0,15,199,248,226,125,48,861,-3.480000019,35.0200119,25.70000076,17.10000038,1015.099976,26.55134768,24.25184969,22.77004021,25.53756619,24.25184969,138.7687075,1235.04388,10,2598.95364
1153.156738,6,34.63100052,-14.64147377,0,0,0,0,0,0,1,0,1,0,1,5,50,6.75,10,0.404694468,1,0,0.52,2,2,2,0,17.3471489,0.303520828,0.1506955,0.14750518,0.241177608,0.392106886,0.525418557,0.397423875,0.284764012,0.29527134,5,12,196,271,235,131,28,878,-1.720000029,32.42341026,27.10000038,18.89999962,1470.099976,17.76416905,21.04323815,18.27037753,24.50580716,21.04323815,137.5298616,937.0962306,18,975.3083905
1167.857056,6,34.63956451,-14.63350677,1,0,0,1,0,1,0,1,0,1,0,3,25,6,8,1.214083433,2,0,0.029999999,4,2,4,0,207.8499603,0.513961978,0.147777949,0.141812322,0.266726136,0.405619584,0.539339095,0.392344215,0.303449607,0.359124274,5,12,196,271,235,131,28,878,-1.720000029,32.3544813,27.10000038,18.89999962,1470.099976,16.39843628,22,17.07222517,24.00554175,22,138.9748918,971.8344586,18.23743002,915.2256916
1179.514526,3,34.59518628,-14.43795611,0,0,0,0,0,1,0,0,1,0,0,5,27,0,0,0.607041717,2,100,0,2,0,1,0,115.3220062,0.303520828,0.135199994,0.138500005,0.191200003,0.385600001,0.43779999,0.373149991,0.276300013,0.297899991,2,9,198,258,230,119,27,843,-2.069999933,36.74999237,29.10000038,21.20000076,1523.199951,25.04747779,20.94910859,18.78500025,23.31256441,20.94910859,136.7037974,556.6488442,17,898.6104933
1195.453979,6,34.53730402,-14.20819443,0,0,0,0,0,0,0,0,0,0,0,8,63,1,2,0.404694468,1,0,0.120000001,2,2,1,0,49.84999847,0.299473912,0.156996624,0.169028378,0.22796507,0.337033156,0.549221513,0.420704169,0.315283592,0.320262588,0,10,203.4007116,276.1985769,238.5992884,128.5992884,43.79964422,900.5975149,-4.036046067,38.68194519,29.20000076,21.29999924,1399.76488,19.90851372,21.86365626,17.40176463,24.74119805,21.86365626,139.621387,507.4447794,17,1368.752793
1208.068848,6,34.52216966,-14.21467375,1,0,1,0,1,1,0,0,1,1,0,2,64,3,6,0.404694468,2,100,0,4,1,5,0,55.90000153,0.1821125,0.167095814,0.155028118,0.193547906,0.393104248,0.524051809,0.399689528,0.339743551,0.325739876,0,10,205,273,237,127,43,895,-4.139999866,37.64998627,29.20000076,21.29999924,1410.800049,20.67526257,21.60212431,16.22745857,23.44016491,21.60212431,139.6732335,519.1338241,17,1182.412712
1235.525024,1,34.76426697,-14.72657776,1,0,1,0,0,1,1,1,1,1,0,2,68,3.5,7,0.607041657,1,100,0.400000006,3,1,3,0,440.9716797,0.202347234,0.166299999,0.166600004,0.282200009,0.320749998,0.567499995,0.407400012,0.318800002,0.347600013,7,13,194,287,232,134,29,896,-1.909999967,31.27001381,26.60000038,18.70000076,1434,14.77023028,22.07613183,17.70231817,23.0149802,22.07613183,135.3672845,1132.073881,18,1003.25683
1263.765625,6,34.58603154,-14.60267139,1,0,1,0,0,1,1,0,0,1,0,6,50,5.5,10,2.023472309,3,0,0,5,1,6,0,111.673439,0.708215296,0.163797656,0.207708171,0.237117834,0.384142397,0.520306125,0.446638301,0.340517732,0.324471921,5,12,197,270,237,131,31,883,-1.75,31.67000771,27.10000038,19.10000038,1514.099976,18.73692198,20.28163508,17.04309223,24.00502868,20.28163508,134.1459339,901.660962,17.67597064,1606.909847
1278.129395,6,34.52172185,-14.21710598,0,0,1,0,0,1,0,0,1,0,0,5,34,5.5,7,0.202347234,1,100,0,3,0,1,0,32.03333282,0.117361389,0.160312743,0.144712748,0.196644809,0.347823019,0.452518333,0.379771452,0.327872088,0.30836557,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,20.01037658,20.66053663,15.54442822,22.45670845,20.66053663,140.8177385,520.7319839,17,1180.150394
1296.477539,6,34.51792447,-14.22415096,0,0,0,1,0,0,1,0,0,0,1,8,71,4,9,0.607041717,2,0,0.270000003,1,2,3,0,287.4762573,0.607041679,0.182799995,0.227300003,0.294400007,0.449449986,0.497399986,0.421999991,0.342750013,0.398600012,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,16.9451722,20.02572716,14.83088866,21.57090571,20.02572716,141.5312234,524.1849914,17,1158.977592
1317.069702,6,34.51959526,-14.24327083,1,0,1,0,0,1,0,0,1,1,1,6,42,4.666666508,7,1.011736155,2,100,0.059999999,4,1,4,0,26.22500038,0.809388906,0.152708885,0.19951597,0.290034165,0.408645055,0.495310369,0.370005409,0.322853864,0.343619904,0,10,205,273,237,127,43,895,-4.139999866,37.71606501,29.20000076,21.29999924,1410.800049,17.65886407,20.52868436,17.26284968,22.52868436,20.52868436,138.5673127,541.7501528,17,1204.088327
1365.708252,3,34.59910027,-14.42220997,1,0,1,0,0,1,1,0,0,1,1,7,44,6.5,7,1.416430593,3,66.66667175,0.100000001,5,1,9,0,238.4600067,0.98338894,0.179000005,0.159199998,0.173449993,0.362100005,0.439350009,0.427549988,0.307500005,0.30250001,2,9,198,258,230,119,27,843,-2.069999933,42.40999603,29.10000038,21.20000076,1523.199951,21.5134992,19.39369744,21.54907491,24.2006193,19.39369744,137.4862127,550.822307,17,952.704359
1415.41748,6,34.51302772,-14.21738829,0,0,1,1,0,1,0,0,0,0,1,6,33,3,6,1.011736155,2,0,0,1,0,2,0,157.9832458,1.011736125,0.176699996,0.210800007,0.29339999,0.381399989,0.537349999,0.39289999,0.373400003,0.351099998,0,10,205,273,237,127,43,895,-4.139999866,35.86998749,29.20000076,21.29999924,1410.800049,16.30113028,21.02353764,15.57266737,22.60769668,21.02353764,138.0344611,542.9358293,17,1096.405292
1482.630005,6,34.51632379,-14.23944154,0,0,1,0,0,1,0,0,1,1,0,1,64,0,0,0.101173617,1,100,0,1,1,1,0,0.174999997,0.101173617,0.165261894,0.207123609,0.282219799,0.405153699,0.510720073,0.42204714,0.330810399,0.375355513,0,10,205,273,237,127,43,895,-4.139999866,35.89000702,29.20000076,21.29999924,1410.800049,15.77000598,19.24708498,14.62987254,21.58733451,19.24708498,139.6385549,548.7102124,17,1189.512761
1525.234375,6,34.08932058,-14.32636966,1,0,0,0,0,1,0,0,1,1,1,3,61,6,12,1.011736155,2,100,0.07,3,1,3,0,72.78720093,0.234722778,0.192462421,0.206035368,0.231759945,0.363725726,0.494551103,0.453773309,0.389287632,0.349775246,1,15,207,249,231,127,51,881,-3.359999895,28.89998817,25.39999962,17.20000076,1028.300049,13.65484476,22.00442662,18.79757518,23.07327461,22.00442662,138.3971523,1265.751117,10,2633.1046
1553.231445,6,34.6402359,-14.6342907,1,0,1,0,0,1,1,1,1,0,1,8,58,2.75,6,1.011736155,2,100,0.02,3,1,5,0,178.6999969,0.708215274,0.147567445,0.142660774,0.265625978,0.403326934,0.540315875,0.393470877,0.303306145,0.3570462,5,12,196,271,235,131,28,878,-1.720000029,32.35035375,27.10000038,18.89999962,1470.099976,16.20619605,21.60540172,16.51507728,24.03404053,21.60540172,137.4406313,968.7133174,18.25287593,918.657581
1568.920654,3,34.60164457,-14.41858942,1,0,1,1,1,1,1,0,0,1,1,8,69,2.5,4,1.416430593,2,100,0.100000001,4,2,3,0,25.19999886,0.254957497,0.16202064,0.144027546,0.179014365,0.324377769,0.428804314,0.341867718,0.287695148,0.283830742,2,9,198,258,230,119,27,843,-2.069999933,42.40999603,29.10000038,21.20000076,1523.199951,23.85836676,19.60429605,19.31415252,23.41400105,19.60429605,138.6318784,547.1858474,17,970.8333932
1590.279663,6,34.0965037,-14.2075301,1,0,1,0,0,1,1,0,0,1,1,4,33,4.333333492,7,0.708215296,4,66.66667175,0.100000001,7,1,9,0,65.31877136,0.408741407,0.096699998,0.170300007,0.140799999,0.376300007,0.49575001,0.446200013,0.34404999,0.349999994,0,15,199,248,226,125,48,861,-3.480000019,35.0200119,25.70000076,17.10000038,1015.099976,27.79114097,24.31544735,27.90845889,26.7209261,24.31544735,137.015107,1237.413624,10,2625.10906
1647.366577,1,34.76869583,-14.73628426,1,0,1,0,1,1,1,1,0,1,1,4,27,7,8,0.809388936,1,0,0,5,0,5,0,618.4352417,0.121408343,0.157679928,0.163168028,0.227135256,0.42183851,0.550931381,0.468641538,0.312459923,0.354725634,7,13,194,287,232,134,29,896,-1.909999967,32.69074815,26.60000038,18.70000076,1434,14,21.64940576,17.14038879,23.62938042,21.64940576,134.347692,1109.873663,18,995.9908002
1667.375122,3,34.59862487,-14.42184676,1,0,0,0,1,1,1,0,0,1,1,4,34,6.5,7,0.708215296,2,0,0.02,6,1,7,0,805.0386963,0.37484825,0.17408858,0.159230315,0.17185833,0.365207544,0.460693481,0.432582688,0.315352225,0.30250001,2,9,198,258,230,119,27,843,-2.069999933,41.50047628,29.10000038,21.20000076,1523.199951,20.06527911,19.27854676,20.65250591,24,19.27854676,137.3018022,550.8412571,17,952.7483491
1729.734985,6,34.09610997,-14.20775559,1,0,0,0,0,1,1,0,0,0,0,6,35,2,3,0.809388936,3,100,0.75000003,3,2,5,0,83.625,0.202347234,0.096699998,0.170300007,0.140799999,0.376300007,0.49575001,0.446200013,0.34404999,0.349999994,0,15,199,248,226,125,48,861,-3.480000019,35.0200119,25.70000076,17.10000038,1015.099976,27.70549553,24.33186643,28.99787557,27.17057524,24.33186643,135.668608,1237.579252,10,2628.537263
1765.035767,6,34.52175025,-14.21731692,0,0,0,0,0,1,1,0,1,0,0,3,39,7.5,10,0.141643062,1,0,0,1,0,1,0,81.75,0.141643062,0.159806569,0.144206573,0.196530512,0.34585139,0.452863264,0.380008213,0.32877218,0.308708464,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,20.07086054,20.26182604,16.33003665,22.98395458,20.26182604,139.9595139,521.8441029,17,1180.639216
1769.271729,3,34.58991434,-14.43651651,0,0,1,0,1,1,1,0,0,1,1,2,33,1.5,3,0.607041717,2,0,0,4,0,5,0,110.1233444,0.303520851,0.155499995,0.146500006,0.197999999,0.390700012,0.576349974,0.482050002,0.331750005,0.339100003,2,9,198,258,230,119,27,843,-2.069999933,39.70998383,29.10000038,21.20000076,1523.199951,21.71421203,20.19881287,17.24370834,24.51434876,20.19881287,137.6111878,559.7965402,17,896.6875297
1769.271729,6,34.06497319,-14.32505689,1,0,0,0,0,1,0,0,0,0,0,6,40,2,3,0.202347234,1,100,0.039999999,4,1,3,0,59.68700027,0.101173617,0.161299361,0.223250961,0.209941494,0.268280029,0.439980867,0.486763069,0.286019382,0.26505721,1,16,204,247,231,126,53,878,-3.380000114,30.74186658,25.60000038,17.10000038,967.2000122,15.88530198,24.41204407,27.37515056,26.34079458,24.41204407,133.4228258,1244.914824,10,2536.467438
1769.271729,6,34.07563805,-14.30953681,0,0,0,0,0,1,0,0,0,0,0,3,23,2.5,3,0.404694468,1,100,0,2,0,2,0,106.0521393,0.202347234,0.123099998,0.186499998,0.118799999,0.283899993,0.366699994,0.462900013,0.322849989,0.266299993,1,16,204,247,231,126,53,878,-3.380000114,33.44499969,25.60000038,17.10000038,967.2000122,18.03795722,23.33597723,24.9797669,26.54367475,23.33597723,135.2079126,1259.533228,10,2613.708752
1793.276245,1,34.74747189,-14.92925317,1,0,0,0,0,0,0,0,1,1,0,6,32,3,3,0.607041717,2,100,0,3,0,3,0,330.647583,0.566572249,0.132039541,0.127416728,0.197405438,0.412896891,0.547722029,0.447986726,0.323486955,0.318421227,10,17,194,296,240,135,29,921,-2.180000067,31.80651748,27,19.10000038,1138,21.73132081,23.72403622,20.75471675,26.9655768,23.72403622,137.9185848,863.8024098,18,918.8730119
1816.948608,3,34.59295353,-14.43809098,1,0,0,0,1,1,1,0,0,0,1,9,40,1.75,3,0.809388936,1,0,0,3,1,2,0,18,0.275192231,0.148000002,0.157800004,0.183599994,0.389649987,0.457399994,0.41624999,0.279500008,0.296600014,2,9,198,258,230,119,27,843,-2.069999933,36.74999237,29.10000038,21.20000076,1523.199951,24.27754082,20.50940532,20.74251447,24.07997794,20.50940532,136.8023176,551.0803718,17,895.9505163
1853.287476,6,34.07020457,-14.31343256,1,0,0,1,0,1,1,0,1,1,1,4,71,8,8,1.618777871,1,100,0,6,0,6,0,54.57228851,0.809388936,0.193397431,0.278467515,0.26702306,0.361172217,0.481669249,0.540235028,0.362087615,0.344108544,1,16,204,247,231,126,53,878,-3.380000114,32.34999847,25.60000038,17.10000038,967.2000122,15.31163187,24.78812093,23.3021251,24.43273777,24.78812093,132.5925463,1255.254789,10,2579.357794
1853.287598,6,34.07180073,-14.32212085,1,0,0,1,0,0,0,0,0,1,1,4,24,0,0,0.404694468,2,25,0.01,2,3,3,0,325.0885925,0.283286124,0.170699999,0.136199996,0.130600005,0.247649997,0.467500001,0.510399997,0.356550008,0.294099987,1,16,204,247,231,126,53,878,-3.380000114,31.90999794,25.60000038,17.10000038,967.2000122,14.36686939,23.69763191,24.12984566,25.11728716,23.69763191,136.471013,1256.484627,10,2570.288053
2249.074219,6,34.11781811,-14.18676816,1,0,1,0,0,0,1,0,1,0,1,5,60,4,6,1.214083433,3,100,0.07,5,1,9,0,49.71221161,0.477539465,0.165666259,0.197491678,0.22677543,0.446026914,0.55782022,0.492751966,0.372851241,0.422169059,0,15,199,248,226,125,48,861,-3.480000019,31.74999428,25.70000076,17.10000038,1015.099976,19.0078847,23.14943822,18.41886546,24.11178434,23.14943822,137.1697565,1183.045488,10,2534.12286
2471.050049,6,34.51603521,-14.22783555,0,0,0,0,0,1,0,0,0,0,1,3,26,8.5,9,0.101173617,1,0,0,1,0,1,0,0,0.101173617,0.159600005,0.193599999,0.265150011,0.417899996,0.483249992,0.381650001,0.329899997,0.358700007,0,10,205,273,237,127,43,895,-4.139999866,34.52999115,29.20000076,21.29999924,1410.800049,17.53261708,19.6062722,14.42300514,21.15776081,19.6062722,141.7010942,529.6240859,17,1155.475011
2524.190918,6,34.52208153,-14.21569208,1,0,0,1,0,1,0,0,0,1,1,6,38,3.666666746,6,0.505868077,3,0,0.5,3,3,4,0,342.7152405,0.376365833,0.166299999,0.151600003,0.193149999,0.398299992,0.510500014,0.397700012,0.333400011,0.318699986,0,10,205,273,237,127,43,895,-4.139999866,37.64998627,29.20000076,21.29999924,1410.800049,20.43461371,20.96363445,15.05388603,23.23919558,20.96363445,140.0400419,518.9914069,17,1182.394325
2653.907715,6,34.07604121,-14.3187051,1,0,1,0,1,1,1,0,0,1,0,5,32,1.5,2,0.607041717,2,100,0,4,0,6,0,491.4599915,0.202347234,0.179408898,0.24238948,0.228236083,0.331577782,0.486900002,0.444976085,0.375763399,0.38039916,1,16,204,247,231,126,53,878,-3.380000114,30.3200016,25.60000038,17.10000038,967.2000122,14.43935095,23.10792751,21.28391822,23.23453043,23.10792751,134.493241,1259.286844,10,2595.885729
2837.645264,6,34.07227427,-14.32078387,1,0,1,0,0,1,1,0,0,0,1,5,44,1,3,1.011736155,2,8.333333969,0,4,0,12,0,235.9766541,0.504653975,0.170699999,0.20226817,0.190773768,0.351416876,0.611764366,0.533256692,0.368423611,0.336929809,1,16,204,247,231,126,53,878,-3.380000114,31.90999794,25.60000038,17.10000038,967.2000122,13.12773586,23.27160628,23.69300941,24.02366151,23.27160628,136.1643357,1260.315269,10,2574.928404
2965.26001,6,34.51934401,-14.22059742,0,0,1,0,0,0,0,0,0,0,1,7,36,3.666666746,5,0.202347234,1,0,0,2,0,1,0,137.0888824,0.101173617,0.158899993,0.200800002,0.302049994,0.44659999,0.619099975,0.419149995,0.379449993,0.406699985,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,17.85596273,19.86721303,14.84263486,21.86311746,19.86721303,139.8436054,521.7555004,17,1163.198496
3294.733398,6,34.60603769,-14.63975015,0,0,0,0,0,1,1,0,0,1,1,3,72,2.5,5,0.505868077,2,0,0.059999999,7,1,3,0,155.9680023,0.037940104,0.173199996,0.161899999,0.25514999,0.377249986,0.475250006,0.37134999,0.308800012,0.334699988,5,12,198,274,240,132,31,892,-1.820000052,32.49001312,26.89999962,18.89999962,1468.5,21.18579727,20.91181753,18.29547689,24.48593598,20.91181753,135.6501331,910.3352754,18,1346.066896
4118.416504,6,34.52384379,-14.22092106,1,0,0,0,0,1,1,0,1,1,0,1,60,1,1,0.202347234,1,100,0.059999999,7,1,5,0,115.8237305,0.048563335,0.146404717,0.131811395,0.19008584,0.275249867,0.461862909,0.357532984,0.347247175,0.306195144,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,17.38144808,21,14.45259364,20.67257932,21,141.6301133,517.5758356,17,1202.072885
4260.431152,6,34.517926,-14.22216913,0,0,0,0,0,1,0,0,0,1,0,1,39,0,0,0.101173617,1,0,0,3,0,2,0,15.60000038,0.058680696,0.174699984,0.219699994,0.315499748,0.490549425,0.518399895,0.436949834,0.350450016,0.404799618,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,16.2182279,20.01580299,16.52120368,21.39039874,20.01580299,142.4278646,522.4521732,17,1154.522714
4994.290527,6,34.60613476,-14.64002219,1,0,1,0,0,1,1,0,1,0,0,4,30,3.333333254,5,0.607041657,1,100,0.300000012,7,1,7,0,25.77323723,0.160186162,0.173199996,0.161899999,0.25514999,0.377249986,0.475250006,0.37134999,0.308800012,0.334699988,5,12,198,274,240,132,31,892,-1.820000052,32.49001312,26.89999962,18.89999962,1468.5,21.74451829,20.61391739,18.85725848,25.25332522,20.61391739,136.6828119,910.2042734,18,1345.06411
5436.310059,6,34.60698517,-14.64884209,1,0,0,1,0,1,1,0,0,0,1,2,71,3,5,1.011736155,2,0,0.300000012,9,1,3,0,56.70292282,0.202347234,0.145500004,0.144600004,0.247899994,0.384350002,0.520650029,0.445300013,0.293049991,0.334899992,5,12,198,274,240,132,31,892,-1.820000052,32.37999725,26.89999962,18.89999962,1468.5,21.97396099,20.03918799,21.03782313,25.98685101,20.03918799,138.936687,923.9866984,18,1358.62778
2184.286133,6,34.60600662,-14.64968967,1,1,1,1,0,0,1,0,1,1,1,4,59,3,6,1.327041745,3,100,0.650000025,6,2,7,0.226066753,137.0475769,0.655605018,0.174733937,0.144600004,0.261535956,0.44600614,0.56582524,0.440787379,0.321450081,0.356187786,5,12,198,274,240,132,31,892,-1.820000052,32.37999725,26.89999962,18.89999962,1468.5,20.87105506,20.8646375,19.30952612,24.75103886,20.8646375,138.0909789,925.2761098,18,1379.21527
884.6358643,6,34.0961705,-14.20788803,0,1,1,0,0,1,1,0,1,1,0,9,46,2.400000095,7,1.444225073,3,0,0.730000019,4,2,3,0.692412853,52.33432007,0.202347234,0.096699998,0.170300007,0.140799999,0.376300007,0.49575001,0.446200013,0.34404999,0.349999994,0,15,199,248,226,125,48,861,-3.480000019,35.0200119,25.70000076,17.10000038,1015.099976,27.46354499,24.26468166,29.13348596,27.11651469,24.26468166,135.7996931,1237.385938,10,2628.751866
2033.983643,3,34.58921382,-14.43983892,0,1,0,0,0,1,1,1,0,1,0,6,38,0,0,1.112909794,3,0,0.059999999,3,1,5,0.898545444,73.52000427,0.181173617,0.157600001,0.162699997,0.274150014,0.38045001,0.546400011,0.45480001,0.361849993,0.352400005,2,9,198,258,230,119,27,843,-2.069999933,39.70998383,29.10000038,21.20000076,1523.199951,18.97815796,20.01649703,15.9291464,23.25046347,20.01649703,138.8396872,553.7411582,17,887.986337
878.59552,6,34.07225842,-14.31289924,0,1,0,0,0,1,0,0,0,1,0,6,26,7.5,10,0.708215296,2,100,0,3,0,4,2.118000031,41.25,0.455281276,0.196482689,0.245690065,0.286806704,0.280401247,0.460900009,0.485655169,0.340509018,0.2928556,1,16,204,247,231,126,53,878,-3.380000114,32.34999847,25.60000038,17.10000038,967.2000122,14.14249788,24,22.57783543,24.03384261,24,134.4917784,1256.628791,10,2590.228828
253.8829041,6,34.59574365,-14.62571397,1,1,1,0,0,0,1,0,0,0,1,4,77,5.5,12,2.160000086,3,0,0.400000006,4,2,13,2.314814806,144.9300995,1.339200027,0.162400007,0.156900004,0.276549995,0.367799997,0.528800011,0.533200026,0.372249991,0.334300011,5,12,198,274,240,132,31,892,-1.820000052,33.46999359,26.89999962,18.89999962,1468.5,18.07298291,20.11713592,16.93417755,24.88132173,20.11713592,138.8134304,913.4781842,18,1522.954881
277.777771,6,34.51953913,-14.2231911,0,1,0,0,0,1,0,0,1,0,0,1,57,1,1,0.720000029,1,100,0.01,1,1,1,2.777777672,20.26999855,0.720000029,0.16750477,0.168246436,0.246314776,0.375538124,0.486846895,0.39652998,0.331102008,0.341708373,0,10,205,273,237,127,43,895,-4.139999866,37.52999115,29.20000076,21.29999924,1410.800049,18.60518619,20,15.6686627,22.12362709,20,140.936854,522.160318,17,1169.357214
1113.945801,6,34.58135418,-14.60902821,1,1,1,0,0,1,1,0,0,1,0,6,64,2.799999952,7,1.112909794,4,73.33333588,0.01,7,1,9,3.144908905,36.11775208,0.471307155,0.181799993,0.157499999,0.216150001,0.359549999,0.495499998,0.431450009,0.352649987,0.307599992,5,13,210,285,247,139,38,937,-2.180000067,32.08998871,25.60000038,17.70000076,1567.699951,16.66367261,21.0528867,15.90512294,23.95264769,21.0528867,136.3776525,916.0141404,17.69274843,1735.432155
1474.393066,6,34.5972023,-14.62520123,1,1,0,1,0,0,0,0,1,1,1,2,67,6.5,10,1.327041745,3,100,0,6,0,8,3.391000986,13.42300129,0.242816687,0.189500004,0.163100004,0.228149995,0.368999988,0.552299976,0.472299993,0.377750009,0.326799989,5,12,198,274,240,132,31,892,-1.820000052,33.92998505,26.89999962,18.89999962,1468.5,17.41385117,20.60144305,15.43391621,23.7630053,20.60144305,137.9284599,909.2772029,18,1490.364391
123.5524979,6,34.52065677,-14.22658609,0,1,1,0,0,1,0,0,0,0,0,1,23,2,2,1.618777871,1,0,0.200000003,1,1,1,3.706499815,37.0826683,0.809388936,0.163100004,0.168200001,0.222499996,0.329149991,0.488849998,0.357800007,0.292250007,0.296499997,0,10,205,273,237,127,43,895,-4.139999866,38.11000824,29.20000076,21.29999924,1410.800049,17.10062491,19.41611667,16.44542931,21.54482385,19.41611667,141.484493,525.0092681,17,1182.65975
301.9173889,1,34.73890305,-14.71092033,1,1,1,1,0,0,1,0,0,1,1,7,35,6.5,8,2.630514145,2,0,0.51,5,2,10,4.751922607,125.8466949,1.112909786,0.152794935,0.190705221,0.286270431,0.409066553,0.508987711,0.43344267,0.359588023,0.406972971,7,13,199,290,239,135,28,911,-1.980000019,32.46111373,26.20000076,18.39999962,1434,14.0077001,21.61413058,13.50123732,22,21.61413058,133.0315088,1110.6317,18,1039.457794
43.24337387,6,34.63777542,-14.63133049,1,1,0,0,0,1,1,0,1,0,1,4,33,1,1,1.011736155,2,100,0,2,0,3,4.941999912,92.76034546,0.809388936,0.157219145,0.181797343,0.315073548,0.438380294,0.499609511,0.394583913,0.332805585,0.392741704,5,12,196,271,235,131,28,878,-1.720000029,32.49999237,27.10000038,18.89999962,1470.099976,15.6046035,21.60482015,16.24266606,23.39987043,21.60482015,138.1163895,955.605155,18.04894045,905.4292799
494.2099915,1,34.75071716,-14.73034286,1,1,0,1,0,1,0,0,0,1,0,3,27,3.5,7,0.607041717,2,0,0,3,0,3,4.941999912,41.07324982,0.202347234,0.17089029,0.20427051,0.275348104,0.447919197,0.557287934,0.43289523,0.359366572,0.379224327,7,13,194,287,232,134,29,896,-1.909999967,31.04787837,26.60000038,18.70000076,1434,13.83804688,20.08619126,14.09142611,22.00195933,20.08619126,141.3158713,1110.13888,18,1041.670993
741.3150024,6,34.5886386,-14.60373311,1,1,1,0,0,1,1,0,0,1,1,7,50,1.5,3,1.011736155,2,100,0,5,0,4,4.941999912,123.8524628,0.404694468,0.1734,0.158099994,0.187150002,0.354499996,0.503600001,0.395449996,0.317299992,0.290800005,5,12,197,270,237,131,31,883,-1.75,31.67000771,27.10000038,19.10000038,1514.099976,19.54775601,20.86354093,15.30928642,24.31266654,20.86354093,134.7193348,897.5891873,17.9479736,1562.982906
